SUPPORT,CONFIDENCE
0.557702630166,0.818754925138
0.557702630166,0.732928893905
0.137198067633,1.0
0.137198067633,1.0
0.136983360172,1.0
0.136983360172,1.0
0.136983360172,1.0
0.136983360172,1.0
0.136983360172,1.0
0.136983360172,1.0
0.127321524423,1.0
0.127321524423,1.0
0.118518518519,1.0
0.118518518519,1.0
0.118518518519,0.865203761755
0.118518518519,0.865203761755
0.118518518519,0.865203761755
0.118518518519,0.865203761755
0.118518518519,0.865203761755
0.118518518519,0.865203761755
0.118518518519,0.865203761755
0.116693505099,1.0
0.116693505099,1.0
0.116693505099,0.851880877743
0.116693505099,0.851880877743
0.116693505099,0.851880877743
0.116693505099,0.851880877743
0.116693505099,0.851880877743
0.116693505099,0.851880877743
0.116693505099,0.851880877743
0.103166935051,1.0
0.103166935051,1.0
0.103166935051,0.751956181534
0.103166935051,0.751956181534
0.103166935051,0.751956181534
0.103166935051,0.751956181534
0.103166935051,0.751956181534
0.103166935051,0.751956181534
0.103166935051,0.751956181534
0.10305958132,1.0
0.10305958132,1.0
0.10305958132,1.0
0.10305958132,1.0
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10305958132,0.752351097179
0.10295222759,1.0
0.10295222759,1.0
0.10295222759,0.751567398119
0.10295222759,0.751567398119
0.10295222759,0.751567398119
0.10295222759,0.751567398119
0.10295222759,0.751567398119
0.10295222759,0.751567398119
0.10295222759,0.751567398119
0.0986580783682,1.0
0.0986580783682,1.0
0.0986580783682,0.958289885297
0.0986580783682,0.958289885297
0.0986580783682,0.958289885297
0.0986580783682,0.958289885297
0.0986580783682,0.958289885297
0.0986580783682,0.958289885297
0.0986580783682,0.958289885297
0.0986580783682,0.832427536232
0.0986580783682,0.832427536232
0.0986580783682,0.832427536232
0.0986580783682,0.832427536232
